        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] 
25-02-18 9:20:23 AM,1670.5,2003.4,60,69,19,0,0,0,0,0,0.875
25-02-18 9:20:24 AM,1657.5,2003.4,61,67,16,0,0,0,0,1,0.862
25-02-18 9:20:25 AM,1670.5,2003.4,61,66,16,0,0,0,0,0,0.875
25-02-18 9:20:26 AM,1657.5,2003.4,61,66,18,0,0,0,0,16,0.862
25-02-18 9:20:27 AM,1632.5,2003.4,61,73,17,0,0,0,0,16,0.85
25-02-18 9:20:28 AM,1607,2003.4,61,83,17,0,0,0,0,16,0.843
25-02-18 9:20:29 AM,1620,2003.4,61,76,14,0,0,0,0,16,0.843
25-02-18 9:20:30 AM,1657.5,2003.4,61,71,15,0,0,0,0,1,0.862
25-02-18 9:20:31 AM,1670.5,2003.4,61,67,14,0,0,0,0,0,0.875
25-02-18 9:20:32 AM,1670.5,2003.4,61,65,13,0,0,0,0,0,0.875
25-02-18 9:20:33 AM,1670.5,2003.4,61,34,14,0,0,0,0,0,0.875
25-02-18 9:20:34 AM,1670.5,2003.4,61,36,14,0,0,0,0,0,0.875
25-02-18 9:20:35 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:36 AM,1670.5,2003.4,61,36,14,0,0,0,0,0,0.875
25-02-18 9:20:37 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:38 AM,1670.5,2003.4,61,36,14,0,0,0,0,0,0.875
25-02-18 9:20:39 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:40 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:41 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:42 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:43 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:44 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:45 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:46 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:47 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:48 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:49 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:50 AM,1670.5,2003.4,61,37,14,0,0,0,0,0,0.875
25-02-18 9:20:51 AM,1670.5,2003.4,60,37,14,0,0,0,0,0,0.875
25-02-18 9:20:52 AM,1670.5,2003.4,61,38,14,0,0,0,0,0,0.875
25-02-18 9:20:53 AM,1670.5,2003.4,61,36,14,0,0,0,0,0,0.875
25-02-18 9:20:54 AM,1670.5,2003.4,61,36,14,0,0,0,0,0,0.875
25-02-18 9:20:55 AM,1670.5,2003.4,61,36,14,0,0,0,0,0,0.875
25-02-18 9:20:56 AM,1670.5,2003.4,61,36,15,0,0,0,0,0,0.875
25-02-18 9:20:57 AM,1670.5,2003.4,61,55,26,0,0,0,0,0,0.875
25-02-18 9:20:58 AM,1670.5,2003.4,61,59,28,0,0,0,0,0,0.875
25-02-18 9:20:59 AM,1670.5,2003.4,61,30,18,0,0,0,0,0,0.875
25-02-18 9:21:00 AM,1670.5,2003.4,61,21,11,0,0,0,0,0,0.875
25-02-18 9:21:01 AM,1670.5,2003.4,61,21,11,0,0,0,0,0,0.875
25-02-18 9:21:02 AM,1442.5,2003.4,60,14,5,0,0,0,0,16,0.762
25-02-18 9:21:03 AM,1442.5,2003.4,60,16,6,0,0,0,0,16,0.762
25-02-18 9:21:04 AM,1063,2003.4,60,14,4,0,0,0,0,16,0.631
25-02-18 9:21:05 AM,1063,2003.4,60,18,6,0,0,0,0,16,0.631
25-02-18 9:21:06 AM,1063,2003.4,60,18,6,0,0,0,0,16,0.631
25-02-18 9:21:07 AM,911,2003.4,59,21,6,0,0,0,0,16,0.625
25-02-18 9:21:08 AM,911,2003.4,59,21,6,0,0,0,0,16,0.625
25-02-18 9:21:09 AM,911,2003.4,59,21,6,0,0,0,0,16,0.625
25-02-18 9:21:10 AM,810,1901.2,59,24,6,0,0,0,0,16,0.625
25-02-18 9:21:11 AM,810,1901.2,59,25,6,0,0,0,0,16,0.625
25-02-18 9:21:12 AM,1101,2003.4,59,41,9,0,0,0,0,16,0.643
25-02-18 9:21:13 AM,1101,2003.4,59,40,9,0,0,0,0,16,0.643
25-02-18 9:21:14 AM,1101,2003.4,59,38,8,0,0,0,0,16,0.643
25-02-18 9:21:15 AM,1101,2003.4,59,22,6,0,0,0,0,16,0.643
25-02-18 9:21:16 AM,1101,2003.4,59,40,8,0,0,0,0,16,0.643
25-02-18 9:21:17 AM,1101,2003.4,59,38,8,0,0,0,0,16,0.643
25-02-18 9:21:18 AM,1101,2003.4,59,39,8,0,0,0,0,16,0.643
25-02-18 9:21:19 AM,1101,2003.4,59,34,7,0,0,0,0,16,0.643
25-02-18 9:21:20 AM,1101,2003.4,59,19,6,0,0,0,0,16,0.643
25-02-18 9:21:21 AM,1101,2003.4,59,25,6,0,0,0,0,16,0.643
25-02-18 9:21:22 AM,1101,2003.4,58,19,6,0,0,0,0,16,0.643
25-02-18 9:21:23 AM,1101,2003.4,58,26,6,0,0,0,0,16,0.643
25-02-18 9:21:24 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:25 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:26 AM,1101,2003.4,58,20,6,0,0,0,0,16,0.643
25-02-18 9:21:27 AM,1101,2003.4,58,20,6,0,0,0,0,16,0.643
25-02-18 9:21:28 AM,1101,2003.4,58,21,6,0,0,0,0,16,0.643
25-02-18 9:21:29 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:30 AM,1101,2003.4,58,20,6,0,0,0,0,16,0.643
25-02-18 9:21:31 AM,1101,2003.4,58,21,6,0,0,0,0,16,0.643
25-02-18 9:21:32 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:33 AM,1101,2003.4,58,24,6,0,0,0,0,16,0.643
25-02-18 9:21:34 AM,1101,2003.4,58,24,6,0,0,0,0,16,0.643
25-02-18 9:21:35 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:36 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:37 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:38 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:39 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:40 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:41 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:42 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:43 AM,1101,2003.4,58,25,6,0,0,0,0,16,0.643
25-02-18 9:21:44 AM,1101,2003.4,58,24,6,0,0,0,0,16,0.643
25-02-18 9:21:45 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:46 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:47 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:48 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:49 AM,1101,2003.4,58,24,6,0,0,0,0,16,0.643
25-02-18 9:21:50 AM,1101,2003.4,58,24,6,0,0,0,0,16,0.643
25-02-18 9:21:51 AM,1101,2003.4,58,22,6,0,0,0,0,16,0.643
25-02-18 9:21:52 AM,1101,2003.4,58,24,6,0,0,0,0,16,0.643
25-02-18 9:21:53 AM,1101,2003.4,58,23,6,0,0,0,0,16,0.643
25-02-18 9:21:54 AM,810,1901.2,58,32,6,0,0,0,0,16,0.625
25-02-18 9:21:55 AM,810,1901.2,58,33,6,0,0,0,0,16,0.625
25-02-18 9:21:56 AM,810,1901.2,57,34,6,0,0,0,0,16,0.625
25-02-18 9:21:57 AM,810,1499.8,57,34,8,0,0,0,0,16,0.625
25-02-18 9:21:58 AM,810,1499.8,57,35,8,0,0,0,0,16,0.625
25-02-18 9:21:59 AM,810,1499.8,57,34,8,0,0,0,0,16,0.625
25-02-18 9:22:00 AM,1063,2003.4,57,27,6,0,0,0,0,16,0.631
25-02-18 9:22:01 AM,1063,2003.4,57,26,6,0,0,0,0,16,0.631
25-02-18 9:22:02 AM,1063,2003.4,57,27,7,0,0,0,0,16,0.631
25-02-18 9:22:03 AM,1063,2003.4,57,27,7,0,0,0,0,16,0.631
25-02-18 9:22:04 AM,1063,2003.4,57,28,7,0,0,0,0,16,0.631
25-02-18 9:22:05 AM,1063,2003.4,57,29,7,0,0,0,0,16,0.631
25-02-18 9:22:06 AM,1063,2003.4,57,27,6,0,0,0,0,16,0.631
25-02-18 9:22:07 AM,1063,2003.4,57,25,6,0,0,0,0,16,0.631
25-02-18 9:22:08 AM,1063,2003.4,57,27,6,0,0,0,0,16,0.631
25-02-18 9:22:09 AM,1063,2003.4,57,26,6,0,0,0,0,16,0.631
25-02-18 9:22:10 AM,1063,2003.4,56,26,6,0,0,0,0,16,0.631
25-02-18 9:22:11 AM,1063,2003.4,56,25,6,0,0,0,0,16,0.631
25-02-18 9:22:12 AM,1063,2003.4,56,26,6,0,0,0,0,16,0.631
25-02-18 9:22:13 AM,1063,2003.4,56,26,6,0,0,0,0,16,0.631
25-02-18 9:22:14 AM,1063,2003.4,56,24,6,0,0,0,0,16,0.631
25-02-18 9:22:15 AM,1063,2003.4,56,30,7,0,0,0,0,16,0.631
25-02-18 9:22:16 AM,1063,2003.4,56,21,6,0,0,0,0,16,0.631
25-02-18 9:22:17 AM,1063,2003.4,56,24,6,0,0,0,0,16,0.631
25-02-18 9:22:18 AM,1063,2003.4,56,24,6,0,0,0,0,16,0.631
25-02-18 9:22:19 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:20 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:21 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:22 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:23 AM,1063,2003.4,56,34,7,0,0,0,0,16,0.631
25-02-18 9:22:24 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:25 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:26 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:27 AM,1063,2003.4,56,32,7,0,0,0,0,16,0.631
25-02-18 9:22:28 AM,1063,2003.4,56,32,7,0,0,0,0,16,0.631
25-02-18 9:22:29 AM,1063,2003.4,56,27,6,0,0,0,0,16,0.631
25-02-18 9:22:30 AM,1063,2003.4,56,30,7,0,0,0,0,16,0.631
25-02-18 9:22:31 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:32 AM,1063,2003.4,56,33,7,0,0,0,0,16,0.631
25-02-18 9:22:33 AM,1063,2003.4,56,31,7,0,0,0,0,16,0.631
25-02-18 9:22:34 AM,1063,2003.4,56,25,6,0,0,0,0,16,0.631
25-02-18 9:22:35 AM,1063,2003.4,56,30,7,0,0,0,0,16,0.643
25-02-18 9:22:36 AM,1063,2003.4,56,29,7,0,0,0,0,16,0.643
25-02-18 9:22:37 AM,1063,2003.4,56,25,6,0,0,0,0,16,0.643
25-02-18 9:22:38 AM,1063,2003.4,56,26,6,0,0,0,0,16,0.643
25-02-18 9:22:39 AM,1063,2003.4,56,27,7,0,0,0,0,16,0.643
25-02-18 9:22:40 AM,835,1901.2,56,29,5,0,0,0,0,16,0.625
25-02-18 9:22:41 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:42 AM,835,1901.2,56,36,7,0,0,0,0,16,0.625
25-02-18 9:22:43 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:44 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:45 AM,835,1901.2,55,37,7,0,0,0,0,16,0.625
25-02-18 9:22:46 AM,835,1901.2,55,37,7,0,0,0,0,16,0.625
25-02-18 9:22:47 AM,835,1901.2,55,37,7,0,0,0,0,16,0.625
25-02-18 9:22:48 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:49 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:50 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:51 AM,835,1901.2,55,37,7,0,0,0,0,16,0.625
25-02-18 9:22:52 AM,835,1901.2,55,36,7,0,0,0,0,16,0.625
25-02-18 9:22:53 AM,835,1901.2,55,32,7,0,0,0,0,16,0.625
25-02-18 9:22:54 AM,835,1901.2,55,34,7,0,0,0,0,16,0.625
25-02-18 9:22:55 AM,835,1901.2,55,34,7,0,0,0,0,16,0.625
25-02-18 9:22:56 AM,835,1901.2,55,33,7,0,0,0,0,16,0.625
25-02-18 9:22:57 AM,835,1901.2,55,31,6,0,0,0,0,16,0.625
25-02-18 9:22:58 AM,835,1901.2,55,37,7,0,0,0,0,16,0.625
25-02-18 9:22:59 AM,885.5,1901.2,55,40,7,0,0,0,0,16,0.625
25-02-18 9:23:00 AM,936.5,2003.4,55,42,8,0,0,0,0,16,0.625
25-02-18 9:23:01 AM,1063,2003.4,55,40,8,0,0,0,0,16,0.643
25-02-18 9:23:02 AM,1101,2003.4,55,41,8,0,0,0,0,16,0.65
25-02-18 9:23:03 AM,1101,2003.4,55,40,8,0,0,0,0,16,0.65
25-02-18 9:23:04 AM,1101,2003.4,55,18,6,0,0,0,0,16,0.65
25-02-18 9:23:05 AM,1101,2003.4,55,18,6,0,0,0,0,16,0.65
25-02-18 9:23:06 AM,1101,2003.4,55,18,6,0,0,0,0,16,0.65
25-02-18 9:23:07 AM,1139,2003.4,55,29,7,0,0,0,0,16,0.662
25-02-18 9:23:08 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:09 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:10 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:11 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:12 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:13 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:14 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:15 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:16 AM,1139,2003.4,55,16,6,0,0,0,0,16,0.662
25-02-18 9:23:17 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:18 AM,1139,2003.4,55,16,6,0,0,0,0,16,0.662
25-02-18 9:23:19 AM,1139,2003.4,55,16,6,0,0,0,0,16,0.662
25-02-18 9:23:20 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:21 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:22 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:23 AM,1139,2003.4,55,17,6,0,0,0,0,16,0.662
25-02-18 9:23:24 AM,1139,2003.4,55,16,6,0,0,0,0,16,0.662
25-02-18 9:23:25 AM,1139,2003.4,55,12,5,0,0,0,0,16,0.662
25-02-18 9:23:26 AM,797,1901.2,55,24,6,0,0,0,0,16,0.625
25-02-18 9:23:27 AM,797,1901.2,54,24,6,0,0,0,0,16,0.625
25-02-18 9:23:28 AM,797,1901.2,54,24,6,0,0,0,0,16,0.625
25-02-18 9:23:29 AM,797,1499.8,54,24,8,0,0,0,0,16,0.625
25-02-18 9:23:30 AM,797,1499.8,54,24,8,0,0,0,0,16,0.625
25-02-18 9:23:31 AM,898.5,1901.2,54,46,7,0,0,0,0,16,0.625
25-02-18 9:23:32 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:33 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:34 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:35 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:36 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:37 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:38 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:39 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:40 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:41 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:42 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:43 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:44 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:45 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:46 AM,898.5,1901.2,54,22,6,0,0,0,0,16,0.625
25-02-18 9:23:47 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:48 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:49 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:50 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:51 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:52 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:53 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:23:54 AM,898.5,1901.2,54,21,6,0,0,0,0,16,0.625
25-02-18 9:23:55 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:23:56 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:23:57 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:23:58 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:23:59 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:00 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:01 AM,898.5,1901.2,53,20,6,0,0,0,0,16,0.625
25-02-18 9:24:02 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:03 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:04 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:05 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:06 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:07 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:08 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:09 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:10 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:11 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:12 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:13 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:14 AM,898.5,1901.2,53,20,6,0,0,0,0,16,0.625
25-02-18 9:24:15 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:16 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:17 AM,797,1499.8,53,25,7,0,0,0,0,16,0.625
25-02-18 9:24:18 AM,797,1499.8,53,24,7,0,0,0,0,16,0.625
25-02-18 9:24:19 AM,797,1499.8,53,24,8,0,0,0,0,16,0.625
25-02-18 9:24:20 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:21 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:22 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:23 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:24 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:25 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:26 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:27 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:28 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:29 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:30 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:31 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:32 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:33 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:34 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:35 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:36 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:37 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:38 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:39 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:40 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:41 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:42 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:43 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:44 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:45 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:46 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:47 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:48 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:49 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:50 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:51 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:52 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:53 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:54 AM,898.5,1901.2,53,23,6,0,0,0,0,16,0.625
25-02-18 9:24:55 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:56 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:57 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:24:58 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:24:59 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:00 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:01 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:02 AM,898.5,1901.2,53,20,6,0,0,0,0,16,0.625
25-02-18 9:25:03 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:04 AM,898.5,1901.2,54,22,6,0,0,0,0,16,0.625
25-02-18 9:25:05 AM,797,1499.8,54,20,6,0,0,0,0,16,0.625
25-02-18 9:25:06 AM,797,1499.8,53,25,7,0,0,0,0,16,0.625
25-02-18 9:25:07 AM,797,1499.8,53,25,8,0,0,0,0,16,0.625
25-02-18 9:25:08 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:09 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:10 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:11 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:12 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:13 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:14 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:15 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:16 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:17 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:18 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:19 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:20 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:21 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:22 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:23 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:24 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:25 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:26 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:27 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:28 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:29 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:30 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:31 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:32 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:33 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:34 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:35 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:36 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:37 AM,898.5,1901.2,53,22,6,0,0,0,0,16,0.625
25-02-18 9:25:38 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:39 AM,898.5,1901.2,53,21,6,0,0,0,0,16,0.625
25-02-18 9:25:40 AM,898.5,1901.2,53,20,6,0,0,0,0,16,0.625
